Entity,Match,Matched Entity,Score
Shortness of breath,False,Stumbling due to lack of coordination,0.8002777
Norwood nursing facility,False,Assisted living facility patient,0.7641687
sodium bicarb,False,Salicylate overdose,0.74084413
activated charcoal,False,Insulinoma,0.7981956
Patient 's blood pressures,False,Blood pressure elevation,0.7443074
decrease systolics,False,Diastolic dysfunction,0.80446756
glucose drips,False,Cardiac tamponade,0.7479973
intentional overdose,True,Intentional tremor,0.9177915
glucagon drips,False,Loop diuretic overdose,0.7606258
good effect,False,Intentional tremor,0.77858645
a high suicide risk,False,High fall risk,0.8123129
the Psychiatry service,False,Elder nutritional neglect,0.7081033
medically stable,False,Cardiovascular device obstruction,0.73644924
her CKs,False,Skin thickening,0.7298655
trended down,False,Never smoked,0.77860856
suicide precautions,True,Ineffective coping,0.85008603
ICU level monitoring,False,High risk medication monitoring,0.7594981
the a.m. of 01-Aug,False,Chronic DVT of right popliteal vein,0.6939762
tongue biting,True,Tongue swelling,0.88365346
respiratory rates,True,Blood pressure elevation,0.8539854
a max respiratory rate,False,Low bladder compliance,0.76783377
further monitoring,False,Drowning,0.7744471
Patient 's hypoxia,True,Cerebral hypoxia,0.86520815
appropriate antibiotics,False,Declines screening,0.7927797
patient 's tachypnea,True,Neonatal transient tachypnea,0.86003494
alcohol and benzodiazepine withdrawal,True,Benzodiazepine overdose,0.8993569
seizure activity,False,Speech disturbance,0.82873046
Her delirium,False,Delirium,0.8121696
toxic metabolic,True,Poisoning by nitrate,0.8541123
barbiturate withdrawal,True,Barbiturate overdose,0.85905254
improved back at baseline,False,Low back injury,0.63962656
a one-to-one sitter,False,No able caregiver in household,0.6366675
psychiatric admission,False,Institution resident,0.84311056
medical issues,False,Financial problem,0.80326
called to see the patient,False,Performance of procedure on patient not scheduled for surgery,0.74703085
verbal command,False,Hostility,0.84202856
sternal rub,False,Accessory ovary,0.818033
"corneal reflexes , spontaneous breathing , heart sounds , or palpable pulses",False,Senile gait disturbance,0.82617605
pronounced dead,False,Acquired buried penis,0.76167846
06:15 a.m. on 16-01-2017,False,Right ankle joint pain,0.54036224
declined autopsy,False,Declines chemotherapy,0.82543206
patient 's death,False,Failed medical induction of labor,0.77383083
many years,False,Long sleeper,0.7562938
21-01-2011,False,Elevated CA 27-29,0.53278726
23-02-2011,False,Elevated CA 27-29,0.5088782
motor vehicle accident,True,"Cause of injury, off road vehicle accident",0.8558221
the Emergency Saints Medical Center,False,Assisted living facility patient,0.74266803
multiple trauma,True,Traumatic shock,0.8546294
an unrestrained driver,False,Emotionally unstable,0.71770275
a long extrication,False,Operative wound dehiscence,0.7103143
a blood pressure,False,Low blood pressure reading,0.8129584
an initial blood pressure,False,Low blood pressure reading,0.8470336
A groin line,False,"Excess skin, thigh",0.7863854
a grossly deformed left lower extremity,False,Acquired deformity of bilat forearms,0.81485844
Belmont Coma Scale,True,Glasgow coma scale,0.8662587
a heart rate,False,Blood pressure elevation,0.7787777
heme positive,False,Lipoid pneumonia,0.836951
meatal blood,False,Skin tag,0.7876113
grossly deformed,False,Nailbed deformity,0.7639518
a pinhole opening in the lateral thigh,False,Left humerus lateral epicondyle Fx,0.82150203
step-off at the back,False,Right nursemaids elbow,0.6860819
Admission laboratories,False,Genetic counseling,0.73332906
white blood cell count,True,White blood cell disorder,0.86741054
Arterial blood gas,False,Fecal urgency,0.8125008
a mild metabolic acidosis,True,Respiratory acidosis,0.87700063
Additional assay,False,IUD counseling,0.7352339
slight widening of the mediastinum,False,Cystic meniscus of left lateral anterior horn,0.8102286
chest x-ray,False,Abnl chest CT scan,0.76170325
The CT scan of the head and chest,False,Abnl chest CT scan,0.76239276
a small liver laceration,True,Liver laceration,0.8987597
the A/P pelvis,False,"Pelvic fx, multiple sites anterior posterior compression w stable pelvic ring",0.79770106
a distal ulnar and radial fracture,False,"Superficial palmar arch laceration, right hand",0.84533054
a left mid-shaft comminuted fracture of the femur,False,Open left radius shaft Fx,0.7433764
an intramedullary rodding of the femur,True,Renal medullary washout,0.8548181
open reduction,False,Back disorder,0.8313371
internal fixation of the radius and ulna,False,Left radius pathological fx,0.80800337
his head injury,True,Chest injury,0.8726466
multiple contusions in the frontal lobe,True,Right ear contusion,0.86510074
some blood loss anemia,True,Anemia due to blood loss,0.932577
A repeat CT scan,False,Abnl chest CT scan,0.82591
Physical Therapy,False,Genetic counseling,0.7747991
the Floor,False,Hoarseness,0.755241
some delirium,True,Delirium,0.8717555
suicidal ideation,True,Suicidal ideation,0.9999998
a post-head injury syndrome,False,Hx of closed head injury,0.83192945
diffuse cognitive deficits,True,Age related cognitive decline,0.8817555
some sedation,False,No evidence of disease,0.76622313
the cast,False,Declines lab draws,0.6779609
a long-leg cast,False,Gout of bilat knees,0.7444708
difficult to control,False,Difficult temperament,0.8049786
his care,False,Comfort care only,0.7503793
more docile and cooperative,False,Suspiciousness and marked evasiveness,0.68146896
began to follow commands,False,IUD surveillance,0.69945145
home rehabilitation,False,Abortion counseling,0.8120953
Multiple trauma,True,Traumatic shock,0.8546294
severe frontal head injury,True,Traumatic head injury,0.8960394
Open fracture of the femur,True,Superficial injury of pelvis,0.87417626
Radial and ulnar fractures,False,Disorder of multiple joints,0.8464253
Liver laceration,True,Liver laceration,1.0
Open reduction,False,Back disorder,0.8313371
internal fixation of femur,True,Exostosis of right femur,0.8698578
internal fixation of radius and ulna,True,Bone cyst of left ulna,0.8552557
q. four hours,False,Right radius Fx,0.68988824
q. four to six hours,False,"Onset of labor between 37 to 39 weeks gestation, W cesarean section",0.7171633
q. h.s.,False,MRSA pneumonia,0.664188
05-04-2016,False,Elevated CA 27-29,0.560406
11-04-2016,False,Elevated CA 27-29,0.54549307
high cholesterol,True,Cholesterol ester storage disease,0.85622096
his usual state of health,False,"Phase of life, in remission",0.6727248
raking leaves,False,Teeth crowding,0.7765043
mid chest pain,True,Chest pain,0.91143817
radiated to the left arm,False,Right brow ptosis,0.7626738
That night,False,Kissing spine,0.6980868
stopped breathing,False,Bleeding,0.7949261
mouth-to-mouth resuscitation,False,Blood transfusion reaction,0.70956504
regained consciousness,False,Blurred vision,0.77644306
an outside hospital,False,Inadequate housing,0.78233945
an acute inferior myocardial infarction,True,Transient neonatal myocardial ischemia,0.8889817
thrombolytic therapy,True,Long term anxiolytic medication therapy,0.8763972
His troponin,False,Posthitis,0.7508555
a left ventricular ejection fraction,True,Left ventricular dilatation,0.87737024
mitral regurgitation,False,Mitral valve regurgitation,0.6648303
right coronary artery dominant diseased,True,Congenital coronary artery anomaly,0.90746284
x 4,False,Rh negative,0.7123753
saphenous vein graft to the diagonal,True,"CAD of autologous vein graft, wo angina",0.8695849
saphenous vein graft to obtuse marginal,True,"CAD of autologous vein graft, wo angina",0.86318153
saphenous vein graft to right coronary artery,True,Occlusion of bypass graft,0.8618214
the cardiac intensive care unit,False,Palliative care,0.74963796
postoperative management,False,Chronic postoperative pain,0.82125336
beta blockers,False,Poisoning by beta blocker,0.84207225
pacing wires,False,Pain crisis,0.8482297
chest tubes,False,Chest mass,0.8399659
the course of his stay,False,Phase of life problem,0.69342905
the regular cardiac surgery floor,False,HX of major cardiovascular surgery,0.77931947
ambulated well,False,Locked in syndrome,0.72724015
his activities of daily living,False,Problems related to living in residential institution,0.7242134
seen by physical therapy,False,Declines skin exam,0.78251886
three to five weeks,False,"Onset of labor between 37 to 39 weeks gestation, W cesarean section",0.71457696
endurance training,False,Muscle weakness,0.7496997
further physical therapy,False,Declines radiation therapy,0.7902998
good condition,False,Low testosterone,0.7350765
a regular heart-healthy diet,False,Natural family planning education to avoid pregnancy,0.7287729
regular activity,False,Irregular periods,0.8010322
strenuous activity,False,Exhaustion due to excessive exertion,0.78794074
pain medications,False,Chronic pain,0.820627
four weeks,False,Starvation,0.76453125
two to three weeks,False,Irregular periods,0.72254485
13-05-2015,False,Elevated CA 27-29,0.54179615
20-05-2015,False,"46, XX true hermaphrodite",0.5190432
chronic obstructive pulmonary disease,True,Chronic obstructive asthma,0.9253963
cerebrovascular accident,True,Congenital cerebrovascular anomaly,0.9139519
no idea why she was brought,False,Suspected MRSA carrier,0.6896888
any symptoms,False,Gi symptoms,0.7894757
an occasional nonproductive cough,False,Nonvenomous insect bite of anus,0.70055544
for years,False,Worries,0.7373296
alternating chills and feeling hot,False,Chills,0.78343976
her assisted living facility,False,Assisted living facility patient,0.84113795
a Holter monitor,False,Strep carrier,0.725386
first degree AV block,True,"AV block, second degree",0.8704902
a rate,False,Canities,0.7868459
nebulizer treatment,False,Splenic calcification,0.75237525
chronic obstructive pulmonary disease exacerbation,True,Chronic obstructive asthma,0.91946644
lateral ST depressions,False,Abnl palmar creases,0.83183575
deny,True,Glare,0.9110558
bright red blood per rectum,True,Bright red blood per rectum,1.0
urinary frequency and urgency,True,Urinary frequency,0.919689
Shortness of breath,False,Stumbling due to lack of coordination,0.8002777
Norwood nursing facility,False,Assisted living facility patient,0.7641687
sodium bicarb,False,Salicylate overdose,0.74084413
activated charcoal,False,Insulinoma,0.7981956
Patient 's blood pressures,False,Blood pressure elevation,0.7443074
decrease systolics,False,Diastolic dysfunction,0.80446756
glucose drips,False,Cardiac tamponade,0.7479973
intentional overdose,True,Intentional tremor,0.9177915
glucagon drips,False,Loop diuretic overdose,0.7606258
good effect,False,Intentional tremor,0.77858645
a high suicide risk,False,High fall risk,0.8123129
the Psychiatry service,False,Elder nutritional neglect,0.7081033
medically stable,False,Cardiovascular device obstruction,0.73644924
her CKs,False,Skin thickening,0.7298655
trended down,False,Never smoked,0.77860856
suicide precautions,True,Ineffective coping,0.85008603
ICU level monitoring,False,High risk medication monitoring,0.7594981
the a.m. of 01-Aug,False,Chronic DVT of right popliteal vein,0.6939762
tongue biting,True,Tongue swelling,0.88365346
respiratory rates,True,Blood pressure elevation,0.8539854
a max respiratory rate,False,Low bladder compliance,0.76783377
further monitoring,False,Drowning,0.7744471
Patient 's hypoxia,True,Cerebral hypoxia,0.86520815
appropriate antibiotics,False,Declines screening,0.7927797
patient 's tachypnea,True,Neonatal transient tachypnea,0.86003494
alcohol and benzodiazepine withdrawal,True,Benzodiazepine overdose,0.8993569
seizure activity,False,Speech disturbance,0.82873046
Her delirium,False,Delirium,0.8121696
toxic metabolic,True,Poisoning by nitrate,0.8541123
barbiturate withdrawal,True,Barbiturate overdose,0.85905254
improved back at baseline,False,Low back injury,0.63962656
a one-to-one sitter,False,No able caregiver in household,0.6366675
psychiatric admission,False,Institution resident,0.84311056
medical issues,False,Financial problem,0.80326
called to see the patient,False,Performance of procedure on patient not scheduled for surgery,0.74703085
verbal command,False,Hostility,0.84202856
sternal rub,False,Accessory ovary,0.818033
"corneal reflexes , spontaneous breathing , heart sounds , or palpable pulses",False,Senile gait disturbance,0.82617605
pronounced dead,False,Acquired buried penis,0.76167846
06:15 a.m. on 16-01-2017,False,Right ankle joint pain,0.54036224
declined autopsy,False,Declines chemotherapy,0.82543206
patient 's death,False,Failed medical induction of labor,0.77383083
many years,False,Long sleeper,0.7562938
21-01-2011,False,Elevated CA 27-29,0.53278726
23-02-2011,False,Elevated CA 27-29,0.5088782
motor vehicle accident,True,"Cause of injury, off road vehicle accident",0.8558221
the Emergency Saints Medical Center,False,Assisted living facility patient,0.74266803
multiple trauma,True,Traumatic shock,0.8546294
an unrestrained driver,False,Emotionally unstable,0.71770275
a long extrication,False,Operative wound dehiscence,0.7103143
a blood pressure,False,Low blood pressure reading,0.8129584
an initial blood pressure,False,Low blood pressure reading,0.8470336
A groin line,False,"Excess skin, thigh",0.7863854
a grossly deformed left lower extremity,False,Acquired deformity of bilat forearms,0.81485844
Belmont Coma Scale,True,Glasgow coma scale,0.8662587
a heart rate,False,Blood pressure elevation,0.7787777
heme positive,False,Lipoid pneumonia,0.836951
meatal blood,False,Skin tag,0.7876113
grossly deformed,False,Nailbed deformity,0.7639518
a pinhole opening in the lateral thigh,False,Left humerus lateral epicondyle Fx,0.82150203
step-off at the back,False,Right nursemaids elbow,0.6860819
