Entity,Match,Matched Entity,Score
multiple adhesions,True,Peritubal adhesions,0.92080927
an abscess near the margin major fissure,True,Skin abscess w lymphangitis,0.9392226
a firm nodule in the left lower lobe,True,Subcutaneous nodule of left lower leg,0.9670216
alpha hemolytic Streptococcus,True,Acute streptococcal tonsillitis,0.9125687
low grade temperatures,True,Effects of high pressure fluids,0.87704605
a high temperature,True,Effects of high pressure fluids,0.87065357
slight increase in left pleural fluid,True,Bilat pleural effusion,0.9361901
group beta Strep positive,True,Strep group D infection,0.96019363
mitral valve prolapse,True,Mitral valve prolapse,1.0000001
The grunting,True,Projectile vomiting,0.8742905
the unknown group B Strep status,True,Strep group A infection,0.95829684
sepsis,True,Septic shock,0.9553455
concerns,True,Canities,0.8803691
obesity,True,Severe obesity,0.95806086
Her shortness of breath,True,Dyspnea,0.89814186
an associated dry cough,True,Primary cough headache,0.9245578
leg pain,True,Neck pain,0.9619665
osteoarthritis,True,Osteoarthritis,1.0
short of breath,True,Breath holding spell,0.86429214
light headed,True,Solar lentigo,0.8941392
noparoxysmal nocturnal dyspnea,True,Paroxysmal nocturnal dyspnea,0.9628162
chest twinges,True,Twin pregnancy,0.92042446
nonradiating,True,Radiation sickness,0.8866632
sharp,True,Canities,0.8875092
sweating,True,Headache,0.9623636
cellulitis,True,Cellulitis,1.0000002
Her lower extremity edema,True,Left lower leg hematoma,0.9258189
any pleural chest pain,True,Pleuritic chest pain,0.9477502
tingling,True,Confusion,0.9520034
acute and chronic shortness of breath,True,Chronic respiratory failure due to obstructive sleep apnea,0.89382964
congestive heart failure,True,"Systolic heart failure, unspecified acuity",0.9489633
diastolic dysfunction,True,Diastolic dysfunction,0.9999999
a small right common femoral clot,True,Congenital right femoral anteversion,0.94759107
mild mitral regurgitation,True,Mitral valve regurgitation,0.9751121
mild tricuspid regurgitation,True,Tricuspid valve regurgitation,0.97601795
an intra-atrial shunt,True,Presence of ventricular shunt,0.9263154
a patent foramen ovale,True,Patent foramen ovale,0.980945
a pulmonary embolus,True,Acute pulmonary embolism,0.97239506
inducible ischemia,True,Hypoxic ischemic encephalopathy due to birth trauma,0.9353677
a small to medium perfusion defect,True,Pelvic blood vessel injury,0.897534
high,True,Angry,0.8865993
her edema,True,Pedal edema,0.941551
Pulmonary hypertension,True,Hypertensive crisis,0.93139005
chronic pulmonary embolus,True,Chronic pulmonary embolism,0.9946002
deep venous thrombosis,True,Venous thrombosis,0.9870888
severe sleep apnea,True,Mixed sleep apnea,0.9772606
falls asleep midsentence,True,Fhx of Down syndrome,0.89273727
not breathing,True,Mouth breathing,0.9296562
Infectious disease,True,Infectious disease carrier,0.97323024
cellulitis on her legs,True,"Cellulitis, right eyelid",0.95156884
distention,True,Bladder distention,0.9305155
her cellulitis,True,Groin cellulitis,0.95884395
a right common femoral clot,True,Right femoral artery laceration,0.94763947
This clot,True,Factor V deficiency,0.90033627
the positive D-dimer,True,GI system disorder due to Chagas disease,0.88909304
pulmonary embolus,True,Cerebral embolism,0.9733348
a known cardiac history,True,Acquired coronary artery fistula,0.86312133
worsening chest pain,True,Exertional chest pain,0.92764205
severe aortic stenosis,True,Aortic valve stenosis,0.9709712
an 80% LAD lesion,True,Abnl lung field finding,0.89485663
chronically occluded RCA,True,Hx of cerebral artery occlusive disease wo infarction,0.9074123
anneurysmal mid LCX,True,Pseudoaneurysm of distal brachial artery,0.9194008
w/50% lesion,True,DM 1 w retinal ischemia,0.90442204
non small cell lung cancer,True,Hx of non small cell lung cancer,0.9488473
stage I,True,Croup,0.89653075
a numb right leg,True,Swelling of right leg,0.93391293
non-hodgkins lymphoma,True,Non-Hodgkin lymphoma unspecified type and site,0.9718088
recurrence,True,Recurrent bacterial infection,0.91302925
a suspicious left lower lobe finding,True,Mammographic left breast mass,0.92210054
severe three vessel disease,True,Middle cerebral artery syndrome,0.88948566
04-05+ mitral regurgitation,True,HX of mitral valve repair,0.9062871
largely unresponsive,True,Slowness and poor responsiveness,0.8815106
left hemiparesis,True,Hemiparesis,0.9805929
Restlessness,True,Drowsiness,0.92722106
body tremors,True,Tremor,0.9666381
multiple abnormal foci,True,Multiple pulmonary nodules,0.8959604
systemic emboli,True,Cerebral embolism,0.9695381
cholesterol emboli,True,Cholesterol ester storage disease,0.91908437
paroxysmal atrial fibrillation,True,"Atrial flutter, paroxysmal",0.952213
loose stools,True,Foul smelling urine,0.89997697
a herpes zoster breakout on her right upper back,True,Right herpes zoster scleritis,0.9695997
persistent diarrhea,True,Chronic diarrhea,0.98255134
an additional rash on her buttocks,True,Skin lesion of right ear,0.91173667
incontinence,True,Urge incontinence,0.97518736
skin irritation,True,Skin infection,0.9534079
retaining,True,Hunger,0.939075
hepatitis C,True,Hepatitis C,1.0000002
a previous trauma,True,Acute pain due to trauma,0.8799693
a rise in his alpha feta protein,True,Fhx of protein C deficiency,0.9007557
hepatocellular carcinoma,True,Hepatocellular carcinoma,1.0000001
known drug allergies,True,Drug allergy,0.9608735
his hepatocellular carcinoma,True,Hepatocellular carcinoma,0.9654137
severe coagulopathy,True,Hx of coagulopathy,0.94540304
a coagulopathy,True,Hx of coagulopathy,0.9462872
hematoma,True,Hematoma,0.99999976
coagulopathic,True,Coagulopathy due to liver disease,0.9488033
a resultant pulmonary edema,True,Acute pulmonary edema,0.9204991
renal failure,True,Renal failure,0.9999999
ATN,True,Elevated TSH,0.9181297
ischemia of his kidneys,True,Renal ischemia,0.93333864
coagulopathy,True,Coagulopathy due to liver disease,0.9492266
thrombocytopenia,True,Secondary thrombocytopenia,0.9873035
his seizures,True,Infantile spasms,0.8985594
mentally obtunded,True,Complete SAB W genital tract infection,0.8749161
the seizure,True,Tetany,0.9140654
bit his tongue,True,Left itchy eye,0.8941584
a large bleed from his tongue,True,Open wound of right cheek,0.9119628
his continued coagulopathy,True,Coagulopathy due to liver disease,0.9329417
bleeding from his nasopharynx,True,Foreign body in nasopharynx,0.95718896
upper gastrointestinal bleeding,True,Gastrointestinal tract cancer,0.96845734
a diffuse duodenitis,True,Erosive duodenitis w hemorrhage,0.942672
the gastrointestinal bleeding,True,Burn of gastrointestinal tract,0.95005167
severe bleeding,True,Breakthrough bleeding,0.9184032
progressively hypotensive,True,Hypotension,0.9663038
eventual bradycardia,True,Bradycardia,0.9643928
noninsulin dependent diabetes mellitus,True,Neonatal diabetes mellitus,0.9145131
acute blurry vision on the left side,True,Right sudden visual loss,0.9345466
blurred vision,True,Blurred vision,1.0
change of vision,True,Blurred vision,0.9183827
The blurred vision,True,Blurred vision,0.9411064
blurred in each eye,True,Peripheral ring scotoma,0.8834267
The same blurred vision,True,Blurred vision,0.90564996
transient ischemic attack,True,Transient cerebral ischemia,0.95852506
stroke,True,Fatigue,0.9087984
any nausea,True,Vomiting,0.8852191
ataxia,True,Ataxia,0.9999999
motor deficits,True,Spasticity,0.92116493
speech deficits,True,Cognitive deficit in communication skills,0.93756056
sensory deficits,True,Sensory integration disorder,0.924299
bumped,True,Canities,0.86265004
frontal headaches,True,Tension headache,0.9331135
a tight neck,True,Painful scar,0.88948727
any drug allergies,True,Drug allergy,0.9445508
a right occipital cerebral infarction,True,Complex partial occipital lobe epilepsy,0.94752127
embolic strokes,True,Cerebral embolism,0.95156044
change,True,Confusion,0.92582786
too low,True,Elevated AST,0.87391347
a feeling of moving back and forth when lying down,False,"Reaction of childhood, misery and unhappiness",0.84866375
This moving sense,True,Right tunnel vision,0.87048185
vestibular dysfunction,True,Left vestibular function disorder,0.94787353
the stroke,True,Terminal illness,0.888125
a hypotensive episode,True,Hypotension,0.9573052
asthma exacerbation,True,Acute exacerbation of asthma COPD overlap syndrome (Asthma w COPD),0.96287286
upper respiratory like infection,True,Upper respiratory tract disease,0.9361557
left lower lobe infiltrate,True,Subcutaneous nodule of left lower leg,0.9135606
consolidation,True,Nausea,0.92637396
active airway disease component,True,Bronchial disease,0.9399578
secretions,True,Appetite increased,0.89614284
Adrenal insufficiency,True,"Adrenal insufficiency, unspecified",0.9887294
Chest soreness,True,Mouth soreness,0.9555174
any significant EKG changes,True,"Acute post CABG DVT of bilat legs, unspecified veins",0.9146399
acute rib factors,True,Acute MI,0.9482773
reflux disease,True,Reflux laryngitis,0.9009383
known gastritis,True,Acute gastritis,0.9642965
neurogenic bladder,True,Neurogenic bladder,1.0000001
persistent carbon dioxide retention,True,Carbon monoxide poisoning,0.9077931
respiratory acidosis,True,Respiratory acidosis,0.99999976
the intermittent mental status changes,True,Cognitive changes due to medical disorder,0.9074265
apneic,True,Apnea,0.95755315
obstructing,True,Obstructive shock,0.947986
bradycardiac,True,Bradycardia,0.97801226
mucous plugging,True,Mucus plugging,0.98653364
high MCV,True,Hx of radiation therapy,0.88146937
megaloblastic cells,True,Megaloblastic anemia,0.9166883
borderline low B12 levels,True,Antibody deficiency w near normal immunoglobulins,0.91647327
poor p.o. intake,True,Vomiting after GI surgery,0.8806535
a large post partum hemorrhage,True,Postpartum hemorrhage due to uterine atony,0.95648026
hemorrhaged,True,Pulmonary hemorrhage,0.9694718
a bleeding vaginal artery,True,Vaginal bleeding in pregnancy,0.95571977
diabetic,True,Infant of diabetic mother,0.9150903
rectal carcinoma,True,Rectal cancer,0.97184813
a large liver mass,True,Liver nodule,0.92899096
poorly differentiated neoplasm,True,"Benign neoplasm, facial bones",0.952466
metastatic rectal discontinued,True,Cancer metastatic to rectosigmoid colon,0.95934737
blood loss,True,Wound drainage,0.91361284
his underlying medical condition,True,Mood disorder due to another medical condition w depressive features,0.8880327
occasional premature ventricular contractions,True,Premature ventricular beats,0.96000206
His injuries,True,Scalp injury,0.8574865
bilateral zygomal and orbital rim fractures,True,Right zygomatic orbital fx,0.9545607
a right temporal fracture,True,Right ear laceration,0.9357882
bilateral frontal contusions,True,Left orbital contusion,0.9560188
a right temporal epidural,True,Cranial epidural abscess,0.93247056
subdural hematoma,True,Traumatic subdural hematoma,0.98724014
fractured,True,Angry,0.94105506
communication with the ethmoid air cells,True,Ethmoid sinus cancer,0.92247194
air in the orbit,True,Effects of air pressure,0.9087151
change in neurologic examination,True,"Eye movement disorder, neurologic",0.9188242
worsening,True,Declines treatment,0.8925406
epidural,True,Lumbar spinal epidural abscess,0.9088269
subdural bleed,True,Subdural hematoma due to birth trauma,0.9332434
the worsening,False,Drowsiness,0.8469769
this,True,Confusion,0.93156445
a change in his clinical condition,True,Neurological disorder due to Chagas disease,0.894294
septic physiology,True,Septic shock,0.95955205
a mediastinum,True,Mediastinal mass,0.9391432
This,True,Confusion,0.93156445
esophageal rupture,True,Esophageal perforation,0.9729712
an intracranial hemorrhage,True,Traumatic intracranial hemorrhage,0.9753223
too unstable,True,Acute MI,0.8990419
a spike in white blood cell count,True,Hx of thrombocytopenia,0.8957562
gram - positive coagulase - negative Staphylococcus,True,Staph coagulase negative infection,0.9066788
Escherichia coli,True,Escherichia coli UTI,0.96039426
1+ gram-negative rods,True,Gram negative pneumonia,0.911234
4+ polymorphonuclear lymphocytes,False,Polyarticular palindromic rheumatism,0.84452474
his gram-negative rods,True,Gram negative pneumonia,0.9125079
positive,True,Confusion,0.90550405
the positive blood culture,True,Positive culture finding,0.93832994
Hypercarbia,True,Hypercapnia,0.9236536
increase in cerebral perfusion,True,Hx of blood vessel replacement,0.8966501
shivering,True,Fever,0.9503384
gram-negative organisms,True,Gram negative pneumonia,0.9529041
this pneumonia,True,Acute MI,0.9223279
a left-sided pneumothorax,True,Secondary spontaneous pneumothorax,0.94274074
an acute episode,True,Recurrent pneumonia,0.9057484
asystole,True,"Systolic heart failure, unspecified acuity",0.8704597
an acute rise in central venous pressure,True,Hypotension due to hemodialysis,0.8984206
attention pneumothorax,True,Spontaneous pneumothorax,0.9777685
cardiac tamponade,True,Cardiac tamponade,0.9999999
decompression,True,Decompression sickness,0.9719313
bloody fluid,True,Abdominal swelling,0.9139766
decreased short term memory,True,Memory loss,0.885604
hot sensation,True,Tingling sensation,0.9403512
tingling sensation in the hands bilaterally,True,Numbness and tingling of skin,0.9325422
dragging of the right leg,True,Swelling of left leg,0.9458795
three lesions in the left parietal region,True,Complex partial parietal lobe epilepsy,0.9132476
the foot dragging,True,Right foot drop,0.9209466
basal cell carcinoma of the nose,True,"Basal cell carcinoma, skin of left foot",0.9657129
cataracts,True,Left cataract,0.92344385
any complications,True,Wound drainage,0.8728262
a right sided deficit,True,Acute right sided CHF,0.91494787
Parkinson 's Disease,True,Parkinsonism,0.94565594
supraventricular tachycardia,True,Supraventricular tachycardia,0.9999997
colon carcinoma,True,"Adenocarcinoma colon, unspecified site",0.9614841
right sided chest pain,True,Right groin pain,0.9356996
radiation to her sternum,True,Right breast abrasion,0.9063282
some shortness of breath,True,Left itchy eye,0.8946595
some lightheadedness,True,Lightheadedness,0.958529
blacking out,True,Black piedra,0.90174747
falling,True,Confusion,0.91775256
her right sided pain,True,Right upper arm pain,0.94466245
occasional episodes,True,Irregular periods,0.9044132
